FiscalYear,MonthYear,Town,AdmMonth,PrimaryDrug,AdmCount
2014,13-Sep,East Lyme,9,Heroin,7
2014,13-Oct,East Lyme,10,Alcohol,13
2014,13-Oct,East Lyme,10,Heroin,10
2014,13-Nov,East Lyme,11,Alcohol,16
2014,13-Nov,East Lyme,11,Heroin,14
2014,13-Dec,East Lyme,12,Alcohol,13
2014,13-Dec,East Lyme,12,Heroin,7
2014,14-Jan,East Windsor,1,Heroin,6
2014,14-Feb,East Windsor,2,Alcohol,6
2014,14-Mar,East Windsor,3,Alcohol,11
2014,14-Mar,East Windsor,3,Heroin,6
2014,14-Apr,East Windsor,4,Heroin,6
2014,14-Mar,Hartford,3,Heroin,211
2014,14-Jun,East Windsor,6,Alcohol,6
2014,13-Jul,East Windsor,7,Alcohol,10
2014,13-Aug,East Windsor,8,Alcohol,8
2014,13-Sep,East Windsor,9,Alcohol,8
2014,13-Oct,East Windsor,10,Alcohol,6
2014,13-Nov,East Windsor,11,Alcohol,6
2014,13-Nov,East Windsor,11,Heroin,6
2014,13-Dec,East Windsor,12,Heroin,8
2014,14-Jan,Ellington,1,Alcohol,8
2014,14-Feb,Ellington,2,Alcohol,7
2014,13-Oct,Killingly,10,Heroin,16
2014,14-May,Ellington,5,Heroin,6
2014,14-Jun,Ellington,6,Heroin,6
2014,13-Jul,Ellington,7,Alcohol,9
2014,13-Aug,Ellington,8,Alcohol,11
2014,13-Sep,Ellington,9,Alcohol,6
2014,14-Jan,Enfield,1,Alcohol,43
2014,14-Jan,Enfield,1,Heroin,26
2014,14-Jan,Enfield,1,"Marijuana, Hashish, THC",13
2014,14-Feb,Enfield,2,Alcohol,32
2014,14-Feb,Enfield,2,Heroin,25
2014,14-Feb,Enfield,2,"Marijuana, Hashish, THC",6
2014,14-Mar,Enfield,3,Alcohol,42
2014,14-Mar,Enfield,3,Heroin,24
2014,14-Mar,Enfield,3,"Marijuana, Hashish, THC",8
2014,14-Apr,Enfield,4,Alcohol,28
2014,14-Apr,Enfield,4,Heroin,27
2014,14-May,Enfield,5,Alcohol,24
2014,14-May,Enfield,5,Heroin,27
2014,14-May,Enfield,5,"Marijuana, Hashish, THC",8
2014,14-Jun,Enfield,6,Alcohol,26
2014,14-Jun,Enfield,6,Heroin,17
2014,14-Jun,Enfield,6,"Marijuana, Hashish, THC",7
2014,13-Jul,Enfield,7,Alcohol,37
2014,13-Jul,Enfield,7,Heroin,29
2014,13-Jul,Enfield,7,"Marijuana, Hashish, THC",7
2014,13-Aug,Enfield,8,Alcohol,33
2014,13-Aug,Enfield,8,Heroin,30
2014,13-Aug,Enfield,8,"Marijuana, Hashish, THC",8
2014,13-Sep,Enfield,9,Alcohol,23
2014,13-Sep,Enfield,9,Heroin,20
2014,13-Sep,Enfield,9,"Marijuana, Hashish, THC",7
2014,13-Oct,Enfield,10,Alcohol,46
2014,13-Oct,Enfield,10,Heroin,27
2014,13-Oct,Enfield,10,"Marijuana, Hashish, THC",9
2014,13-Nov,Enfield,11,Alcohol,41
2014,13-Nov,Enfield,11,Heroin,24
2014,13-Dec,Enfield,12,Alcohol,23
2014,13-Dec,Enfield,12,Heroin,29
2014,14-Jan,Essex,1,Alcohol,6
2014,14-Feb,Essex,2,Alcohol,6
2014,14-Mar,Essex,3,Alcohol,6
2014,14-Jan,Fairfield,1,Heroin,8
2014,14-Feb,Fairfield,2,Alcohol,12
2014,14-Feb,Fairfield,2,Heroin,6
2014,14-Mar,Fairfield,3,Alcohol,16
2014,14-Mar,Fairfield,3,Heroin,6
2014,14-Apr,Fairfield,4,Alcohol,10
2014,14-May,Fairfield,5,Alcohol,7
2014,14-May,Fairfield,5,Heroin,10
2014,14-Jun,Fairfield,6,Alcohol,15
2014,14-Jun,Fairfield,6,Heroin,9
2014,13-Jul,Fairfield,7,Alcohol,11
2014,13-Jul,Fairfield,7,Heroin,14
2014,13-Aug,Fairfield,8,Alcohol,10
2014,13-Aug,Fairfield,8,Heroin,16
2014,13-Sep,Fairfield,9,Alcohol,11
2014,13-Oct,Fairfield,10,Alcohol,20
2014,13-Nov,Fairfield,11,Alcohol,11
2014,13-Nov,Fairfield,11,Heroin,7
2014,13-Dec,Fairfield,12,Alcohol,11
2014,13-Dec,Fairfield,12,Heroin,13
2014,14-Jan,Farmington,1,Alcohol,7
2014,14-Mar,Farmington,3,Alcohol,8
2014,14-Mar,Farmington,3,Heroin,9
2014,14-Apr,Farmington,4,Alcohol,11
2014,14-May,Farmington,5,Heroin,6
2014,14-Jun,Farmington,6,Alcohol,8
2014,13-Jul,Farmington,7,Alcohol,11
2014,13-Aug,Farmington,8,Alcohol,10
2014,13-Sep,Farmington,9,Alcohol,10
2014,13-Oct,Farmington,10,Alcohol,7
2014,13-Dec,Farmington,12,Heroin,9
2014,14-Jan,Glastonbury,1,Alcohol,11
2014,14-Feb,Glastonbury,2,Alcohol,11
2014,14-Mar,Glastonbury,3,Alcohol,10
2014,14-Apr,Glastonbury,4,Alcohol,13
2014,14-Apr,Glastonbury,4,Heroin,9
2014,14-May,Glastonbury,5,Alcohol,9
2014,14-May,Glastonbury,5,Heroin,6
2014,14-Jun,Glastonbury,6,Alcohol,12
2014,14-Jun,Glastonbury,6,Heroin,10
2014,13-Aug,Glastonbury,8,Alcohol,11
2014,13-Aug,Glastonbury,8,Heroin,6
2014,13-Sep,Glastonbury,9,Alcohol,12
2014,13-Oct,Glastonbury,10,Alcohol,17
2014,13-Oct,Glastonbury,10,Heroin,8
2014,13-Nov,Glastonbury,11,Alcohol,7
2014,13-Dec,Glastonbury,12,Alcohol,19
2014,14-Jan,Greenwich,1,Alcohol,6
2014,14-Feb,Greenwich,2,Alcohol,15
2014,14-Mar,Greenwich,3,Alcohol,12
2014,14-Mar,Greenwich,3,Heroin,7
2014,14-Apr,Greenwich,4,Alcohol,11
2014,14-May,Greenwich,5,Alcohol,11
2014,14-Jun,Greenwich,6,Alcohol,13
2014,13-Jul,Greenwich,7,Alcohol,10
2014,13-Jul,Greenwich,7,"Marijuana, Hashish, THC",7
2014,13-Aug,Greenwich,8,Alcohol,12
2014,13-Aug,Greenwich,8,Heroin,6
2014,13-Sep,Greenwich,9,Alcohol,8
2014,13-Oct,Greenwich,10,Alcohol,7
2014,13-Nov,Greenwich,11,Alcohol,6
2014,13-Dec,Greenwich,12,Alcohol,9
2014,14-Jan,Griswold,1,Alcohol,12
2014,14-Jan,Griswold,1,Heroin,18
2014,14-Feb,Griswold,2,Alcohol,7
2014,14-Feb,Griswold,2,Heroin,10
2014,14-Mar,Griswold,3,Alcohol,16
2014,14-Mar,Griswold,3,Heroin,13
2014,14-Apr,Griswold,4,Alcohol,11
2014,14-Apr,Griswold,4,Heroin,8
2014,14-May,Griswold,5,Alcohol,15
2014,14-May,Griswold,5,Heroin,13
2014,14-Jun,Griswold,6,Alcohol,14
2014,14-Jun,Griswold,6,Heroin,15
2014,13-Jul,Griswold,7,Alcohol,15
2014,13-Jul,Griswold,7,Heroin,14
2014,13-Aug,Griswold,8,Alcohol,21
2014,13-Aug,Griswold,8,Heroin,13
2014,13-Aug,Griswold,8,Other Opiates and Synthetics,7
2014,13-Sep,Griswold,9,Alcohol,25
2014,13-Sep,Griswold,9,Heroin,8
2014,13-Oct,Griswold,10,Alcohol,9
2014,13-Oct,Griswold,10,Heroin,13
2014,13-Oct,Griswold,10,"Marijuana, Hashish, THC",8
2014,13-Nov,Griswold,11,Alcohol,12
2014,13-Nov,Griswold,11,Heroin,10
2014,13-Dec,Griswold,12,Alcohol,18
2014,13-Dec,Griswold,12,Heroin,18
2014,14-Jan,Groton,1,Alcohol,26
2014,14-Jan,Groton,1,Heroin,9
2014,14-Feb,Groton,2,Alcohol,21
2014,14-Feb,Groton,2,Heroin,10
2014,14-Mar,Groton,3,Alcohol,21
2014,14-Mar,Groton,3,Heroin,17
2014,14-Mar,Groton,3,"Marijuana, Hashish, THC",8
2014,14-Apr,Groton,4,Alcohol,18
2014,14-Apr,Groton,4,Heroin,13
2014,14-Apr,Groton,4,Other Opiates and Synthetics,6
2014,14-May,Groton,5,Alcohol,26
2014,14-May,Groton,5,Heroin,15
2014,14-May,Groton,5,Other Opiates and Synthetics,6
2014,14-Jun,Groton,6,Alcohol,29
2014,14-Jun,Groton,6,Heroin,14
2014,13-Jul,Groton,7,Alcohol,27
2014,13-Jul,Groton,7,Heroin,8
2014,13-Aug,Groton,8,Alcohol,24
2014,13-Aug,Groton,8,Heroin,10
2014,13-Aug,Groton,8,"Marijuana, Hashish, THC",6
2014,13-Sep,Groton,9,Alcohol,22
2014,13-Sep,Groton,9,Heroin,14
2014,13-Sep,Groton,9,"Marijuana, Hashish, THC",6
2014,13-Oct,Groton,10,Alcohol,29
2014,13-Oct,Groton,10,Heroin,10
2014,13-Nov,Groton,11,Alcohol,19
2014,13-Nov,Groton,11,Heroin,6
2014,13-Nov,Groton,11,"Marijuana, Hashish, THC",6
2014,13-Dec,Groton,12,Alcohol,26
2014,13-Dec,Groton,12,Heroin,7
2014,14-Jan,Guilford,1,Alcohol,6
2014,14-Mar,Guilford,3,Alcohol,6
2014,14-Apr,Guilford,4,Alcohol,12
2014,14-May,Guilford,5,Alcohol,7
2014,14-May,Guilford,5,Heroin,7
2014,14-Jun,Guilford,6,Alcohol,7
2014,13-Jul,Guilford,7,Alcohol,7
2014,13-Aug,Guilford,8,Alcohol,8
2014,13-Oct,Guilford,10,Alcohol,10
2014,13-Nov,Guilford,11,Alcohol,6
2014,13-Dec,Guilford,12,Alcohol,10
2014,13-Jul,Haddam,7,Alcohol,9
2014,14-Jan,Hamden,1,Alcohol,17
2014,14-Jan,Hamden,1,Heroin,16
2014,14-Jan,Hamden,1,"Marijuana, Hashish, THC",9
2014,14-Feb,Hamden,2,Alcohol,33
2014,14-Feb,Hamden,2,Heroin,15
2014,14-Mar,Hamden,3,Alcohol,17
2014,14-Mar,Hamden,3,Heroin,19
2014,14-Mar,Hamden,3,"Marijuana, Hashish, THC",12
2014,14-Apr,Hamden,4,Alcohol,17
2014,14-Apr,Hamden,4,Heroin,16
2014,14-Apr,Hamden,4,"Marijuana, Hashish, THC",8
2014,14-May,Hamden,5,Alcohol,29
2014,14-May,Hamden,5,"Marijuana, Hashish, THC",9
2014,14-May,Hamden,5,Other Opiates and Synthetics,8
2014,14-Jun,Hamden,6,Alcohol,21
2014,14-Jun,Hamden,6,Heroin,50
2014,14-Jun,Hamden,6,"Marijuana, Hashish, THC",12
2014,14-Jun,Hamden,6,Other Opiates and Synthetics,9
2014,13-Jul,Hamden,7,Alcohol,11
2014,13-Jul,Hamden,7,Cocaine,10
2014,13-Jul,Hamden,7,Crack,6
2014,13-Jul,Hamden,7,Heroin,16
2014,13-Jul,Hamden,7,"Marijuana, Hashish, THC",10
2014,13-Aug,Hamden,8,Alcohol,18
2014,13-Aug,Hamden,8,Heroin,10
2014,13-Aug,Hamden,8,"Marijuana, Hashish, THC",7
2014,13-Sep,Hamden,9,Alcohol,24
2014,13-Sep,Hamden,9,Benzodiazepines,6
2014,13-Sep,Hamden,9,Heroin,13
2014,13-Sep,Hamden,9,"Marijuana, Hashish, THC",8
2014,13-Oct,Hamden,10,Alcohol,24
2014,13-Oct,Hamden,10,Heroin,17
2014,13-Oct,Lebanon,10,Heroin,15
2014,13-Nov,Hamden,11,Alcohol,28
2014,13-Nov,Hamden,11,Heroin,14
2014,13-Nov,Hamden,11,"Marijuana, Hashish, THC",6
2014,13-Dec,Hamden,12,Alcohol,20
2014,13-Dec,Hamden,12,Heroin,10
2014,13-Dec,Hamden,12,"Marijuana, Hashish, THC",8
2014,14-Jan,Hartford,1,Alcohol,172
2014,14-Jan,Hartford,1,Cocaine,28
2014,14-Jan,Hartford,1,Crack,32
2014,14-Jan,Hartford,1,Heroin,204
2014,14-Jan,Hartford,1,"Marijuana, Hashish, THC",102
2014,14-Jan,Hartford,1,Other Opiates and Synthetics,8
2014,14-Jan,Hartford,1,PCP,14
2014,14-Feb,Hartford,2,Alcohol,145
2014,14-Feb,Hartford,2,Cocaine,21
2014,14-Feb,Hartford,2,Crack,30
2014,14-Feb,Hartford,2,Heroin,179
2014,14-Feb,Hartford,2,"Marijuana, Hashish, THC",71
2014,14-Feb,Hartford,2,PCP,15
2014,14-Mar,Hartford,3,Alcohol,187
2014,14-Mar,Hartford,3,Cocaine,26
2014,14-Mar,Hartford,3,Crack,28
2014,14-Mar,Hartford,3,"Marijuana, Hashish, THC",108
2014,14-Mar,Hartford,3,Other Opiates and Synthetics,6
2014,14-Mar,Hartford,3,PCP,26
2014,14-Apr,Hartford,4,Alcohol,189
2014,14-Apr,Hartford,4,Cocaine,17
2014,14-Apr,Hartford,4,Crack,32
2014,14-Apr,Hartford,4,Heroin,228
2014,14-Apr,Hartford,4,"Marijuana, Hashish, THC",104
2014,14-Apr,Hartford,4,Other Opiates and Synthetics,7
2014,14-Apr,Hartford,4,PCP,17
2014,14-May,Hartford,5,Alcohol,157
2014,14-May,Hartford,5,Cocaine,31
2014,14-May,Hartford,5,Crack,37
2014,14-May,Hartford,5,Heroin,208
2014,14-May,Hartford,5,"Marijuana, Hashish, THC",98
2014,14-May,Hartford,5,Other Opiates and Synthetics,10
2014,14-May,Hartford,5,PCP,16
2014,14-Jun,Hartford,6,Alcohol,148
2014,14-Jun,Hartford,6,Cocaine,29
2014,14-Jun,Hartford,6,Crack,28
2014,14-Jun,Hartford,6,Heroin,209
2014,14-Jun,Hartford,6,"Marijuana, Hashish, THC",90
2014,14-Jun,Hartford,6,Other Opiates and Synthetics,18
2014,14-Jun,Hartford,6,PCP,13
2014,13-Jul,Hartford,7,Alcohol,208
2014,13-Jul,Hartford,7,Cocaine,23
2014,13-Jul,Hartford,7,Crack,19
2014,13-Jul,Hartford,7,Heroin,183
2014,13-Jul,Hartford,7,"Marijuana, Hashish, THC",88
2014,13-Jul,Hartford,7,Other Opiates and Synthetics,8
2014,13-Jul,Hartford,7,PCP,13
2014,13-Aug,Hartford,8,Alcohol,193
2014,13-Aug,Hartford,8,Cocaine,18
2014,13-Aug,Hartford,8,Crack,25
2014,13-Aug,Hartford,8,Heroin,222
2014,13-Aug,Hartford,8,"Marijuana, Hashish, THC",91
2014,13-Aug,Hartford,8,PCP,23
2014,13-Sep,Hartford,9,Alcohol,201
2014,13-Sep,Hartford,9,Cocaine,28
2014,13-Sep,Hartford,9,Crack,18
2014,13-Sep,Hartford,9,Heroin,201
2014,13-Sep,Hartford,9,"Marijuana, Hashish, THC",89
2014,13-Sep,Hartford,9,PCP,18
2014,13-Oct,Hartford,10,Alcohol,201
2014,13-Oct,Hartford,10,Cocaine,31
2014,13-Oct,Hartford,10,Crack,22
2014,13-Oct,Hartford,10,"Hallucinogens: LSD, DMS, STP, etc",6
2014,13-Oct,Hartford,10,Heroin,209
2014,13-Oct,Hartford,10,"Marijuana, Hashish, THC",95
2014,13-Oct,Hartford,10,Other Opiates and Synthetics,8
2014,13-Oct,Hartford,10,PCP,18
2014,13-Nov,Hartford,11,Alcohol,163
2014,13-Nov,Hartford,11,Cocaine,24
2014,13-Nov,Hartford,11,Crack,32
2014,13-Nov,Hartford,11,Heroin,214
2014,13-Nov,Hartford,11,"Marijuana, Hashish, THC",90
2014,13-Nov,Hartford,11,Other Opiates and Synthetics,6
2014,13-Nov,Hartford,11,PCP,11
2014,13-Dec,Hartford,12,Alcohol,152
2014,13-Dec,Hartford,12,Cocaine,25
2014,13-Dec,Hartford,12,Crack,28
2014,13-Dec,Hartford,12,Heroin,200
2014,13-Dec,Hartford,12,"Marijuana, Hashish, THC",97
2014,13-Dec,Hartford,12,PCP,12
2014,14-Mar,Manchester,3,Crack,10
2014,14-Apr,Hebron,4,Alcohol,7
2014,13-Nov,Hebron,11,Alcohol,6
2014,14-Feb,Kent,2,Alcohol,8
2014,13-Sep,Norwalk,9,Heroin,19
2014,13-Sep,Kent,9,Alcohol,7
2014,13-Oct,Kent,10,Alcohol,6
2014,13-Nov,Kent,11,Alcohol,10
2014,14-Jan,Killingly,1,Alcohol,16
2014,14-Jan,Killingly,1,Heroin,11
2014,14-Jan,Killingly,1,"Marijuana, Hashish, THC",8
2014,14-Feb,Killingly,2,Alcohol,23
2014,14-Feb,Killingly,2,Heroin,12
2014,14-Mar,Killingly,3,Alcohol,26
2014,14-Mar,Killingly,3,Heroin,13
2014,14-Apr,Killingly,4,Alcohol,10
2014,14-Apr,Killingly,4,Heroin,16
2014,14-May,Killingly,5,Alcohol,16
2014,14-May,Killingly,5,Heroin,12
2014,14-Jun,Killingly,6,Alcohol,27
2014,14-Jun,Killingly,6,Heroin,16
2014,14-Jun,Killingly,6,"Marijuana, Hashish, THC",9
2014,13-Jul,Killingly,7,Alcohol,15
2014,13-Jul,Killingly,7,Heroin,16
2014,13-Jul,Killingly,7,"Marijuana, Hashish, THC",6
2014,13-Jul,Killingly,7,Other Opiates and Synthetics,7
2014,13-Aug,Killingly,8,Alcohol,16
2014,13-Aug,Killingly,8,Heroin,8
2014,13-Sep,Killingly,9,Alcohol,24
2014,13-Sep,Killingly,9,Heroin,10
2014,13-Oct,Killingly,10,Alcohol,23
2014,13-Nov,Killingly,11,Alcohol,22
2014,13-Nov,Killingly,11,Heroin,7
2014,13-Dec,Killingly,12,Alcohol,13
2014,13-Dec,Killingly,12,Heroin,6
2014,14-May,Killingworth,5,Alcohol,7
2014,13-Oct,Killingworth,10,Alcohol,7
2014,14-Jan,Lebanon,1,Alcohol,12
2014,14-Jan,Lebanon,1,Heroin,10
2014,14-Feb,Lebanon,2,Heroin,6
2014,14-Mar,Lebanon,3,Alcohol,17
2014,14-Mar,Lebanon,3,Heroin,14
2014,14-Apr,Lebanon,4,Alcohol,18
2014,14-May,Lebanon,5,Alcohol,9
2014,14-Jun,Lebanon,6,Alcohol,9
2014,14-Jun,Lebanon,6,Heroin,7
2014,13-Jul,Lebanon,7,Alcohol,15
2014,13-Sep,Lebanon,9,Alcohol,12
2014,13-Sep,Lebanon,9,Heroin,9
2014,13-Oct,Lebanon,10,Alcohol,12
2014,13-Dec,Lebanon,12,Alcohol,8
2014,13-Dec,Lebanon,12,Heroin,6
2014,14-Jan,Ledyard,1,Alcohol,13
2014,14-Jan,Ledyard,1,Other Opiates and Synthetics,6
2014,14-Feb,Ledyard,2,Alcohol,12
2014,14-Mar,Ledyard,3,Alcohol,8
2014,14-Apr,Ledyard,4,Alcohol,13
2014,14-May,Ledyard,5,Alcohol,14
2014,14-May,Ledyard,5,Heroin,7
2014,14-Jun,Ledyard,6,Alcohol,12
2014,14-Jun,Ledyard,6,Heroin,8
2014,13-Aug,Norwich,8,Alcohol,92
2014,13-Oct,Ledyard,10,Alcohol,14
2014,13-Nov,Ledyard,11,Heroin,6
2014,13-Dec,Ledyard,12,Alcohol,8
2014,14-Jan,Litchfield,1,Heroin,7
2014,14-Mar,Litchfield,3,Alcohol,7
2014,14-Mar,Litchfield,3,Heroin,8
2014,14-Apr,Litchfield,4,Heroin,6
2014,13-Jul,Litchfield,7,Heroin,8
2014,13-Oct,Litchfield,10,Alcohol,6
2014,14-Feb,Madison,2,Alcohol,9
2014,14-Mar,Madison,3,Alcohol,6
2014,14-Mar,Madison,3,Heroin,6
2014,14-Apr,Madison,4,Alcohol,6
2014,14-May,Madison,5,Alcohol,6
2014,14-Jun,Madison,6,Heroin,6
2014,13-Jul,Madison,7,Alcohol,9
2014,13-Sep,Madison,9,Alcohol,6
2014,13-Oct,Madison,10,Alcohol,7
2014,14-Jan,Manchester,1,Alcohol,36
2014,14-Jan,Manchester,1,Heroin,26
2014,14-Jan,Manchester,1,"Marijuana, Hashish, THC",6
2014,14-Feb,Manchester,2,Alcohol,32
2014,14-Feb,Manchester,2,Heroin,25
2014,14-Mar,Manchester,3,Alcohol,36
2014,14-Mar,Manchester,3,Heroin,25
2014,14-Apr,Manchester,4,Alcohol,19
2014,14-Apr,Manchester,4,Heroin,28
2014,14-Apr,Manchester,4,"Marijuana, Hashish, THC",7
2014,14-May,Manchester,5,Alcohol,39
2014,14-May,Manchester,5,Heroin,25
2014,14-Jun,Manchester,6,Alcohol,36
2014,14-Jun,Manchester,6,Heroin,33
2014,13-Jul,Manchester,7,Alcohol,28
2014,13-Jul,Manchester,7,Heroin,39
2014,13-Aug,Manchester,8,Alcohol,37
2014,13-Aug,Manchester,8,Heroin,24
2014,13-Sep,Manchester,9,Alcohol,19
2014,13-Sep,Manchester,9,Cocaine,6
2014,14-Mar,Windham,3,Alcohol,50
2014,13-Sep,Manchester,9,Heroin,34
2014,13-Oct,Manchester,10,Alcohol,33
2014,13-Oct,Manchester,10,Heroin,29
2014,13-Oct,Manchester,10,"Marijuana, Hashish, THC",6
2014,13-Oct,Manchester,10,Other Opiates and Synthetics,6
2014,13-Nov,Manchester,11,Alcohol,28
2014,13-Nov,Manchester,11,Heroin,24
2014,13-Dec,Manchester,12,Alcohol,29
2014,13-Dec,Manchester,12,Heroin,34
2014,14-Jan,Mansfield,1,Heroin,6
2014,14-Feb,Mansfield,2,Alcohol,7
2014,14-Feb,Mansfield,2,Heroin,8
2014,14-Mar,Mansfield,3,Alcohol,6
2014,14-Mar,Mansfield,3,Heroin,6
2014,13-Nov,Mansfield,11,Alcohol,7
2014,14-May,Mansfield,5,Heroin,6
2014,14-Jun,Mansfield,6,Heroin,6
2014,13-Jul,Mansfield,7,Alcohol,8
2014,13-Aug,Mansfield,8,Alcohol,11
2014,13-Sep,Mansfield,9,Alcohol,7
2014,13-Sep,Mansfield,9,Heroin,8
2014,13-Oct,Mansfield,10,Alcohol,7
2014,13-Oct,Mansfield,10,Heroin,8
2014,14-Mar,Marlborough,3,Alcohol,6
2014,14-Mar,Marlborough,3,Heroin,6
2014,13-Dec,Marlborough,12,Heroin,7
2014,14-Jan,Meriden,1,Alcohol,44
2014,14-Jan,Meriden,1,Crack,6
2014,14-Jan,Meriden,1,Heroin,40
2014,14-Jan,Meriden,1,"Marijuana, Hashish, THC",7
2014,14-Jan,Meriden,1,Other Opiates and Synthetics,7
2014,14-Feb,Meriden,2,Alcohol,41
2014,14-Feb,Meriden,2,Heroin,27
2014,14-Feb,Meriden,2,"Marijuana, Hashish, THC",8
2014,14-Feb,Meriden,2,Other Opiates and Synthetics,6
2014,14-Mar,Meriden,3,Alcohol,41
2014,14-Mar,Meriden,3,Cocaine,8
2014,14-Mar,Meriden,3,Heroin,35
2014,14-Mar,Meriden,3,"Marijuana, Hashish, THC",11
2014,14-Apr,Meriden,4,Alcohol,52
2014,14-Apr,Meriden,4,Heroin,28
2014,14-Apr,Meriden,4,"Marijuana, Hashish, THC",11
2014,14-Apr,Meriden,4,Other Opiates and Synthetics,9
2014,14-May,Meriden,5,Alcohol,47
2014,14-May,Meriden,5,Heroin,38
2014,14-May,Meriden,5,"Marijuana, Hashish, THC",16
2014,14-May,Meriden,5,Other Opiates and Synthetics,7
2014,14-Jun,Meriden,6,Alcohol,24
2014,14-Jun,Meriden,6,Cocaine,8
2014,14-Jun,Meriden,6,Heroin,61
2014,14-Jun,Meriden,6,"Marijuana, Hashish, THC",6
2014,14-Jun,Meriden,6,Other Opiates and Synthetics,6
2014,13-Jul,Meriden,7,Alcohol,53
2014,13-Jul,Meriden,7,Cocaine,7
2014,13-Jul,Meriden,7,Heroin,32
2014,13-Jul,Meriden,7,"Marijuana, Hashish, THC",17
2014,13-Jul,Meriden,7,Other Opiates and Synthetics,6
2014,13-Aug,Meriden,8,Alcohol,51
2014,13-Aug,Meriden,8,Heroin,36
2014,13-Aug,Meriden,8,"Marijuana, Hashish, THC",9
2014,13-Aug,Meriden,8,Other Opiates and Synthetics,19
2014,13-Sep,Meriden,9,Alcohol,45
2014,13-Sep,Meriden,9,Heroin,18
2014,13-Sep,Meriden,9,"Marijuana, Hashish, THC",9
2014,13-Sep,Meriden,9,Other Opiates and Synthetics,9
2014,13-Oct,Meriden,10,Alcohol,44
2014,13-Oct,Meriden,10,Heroin,40
2014,13-Oct,Meriden,10,"Marijuana, Hashish, THC",17
2014,13-Oct,Meriden,10,Other Opiates and Synthetics,6
2014,13-Nov,Meriden,11,Alcohol,27
2014,13-Nov,Meriden,11,Heroin,27
2014,13-Nov,Meriden,11,"Marijuana, Hashish, THC",7
2014,13-Nov,Meriden,11,Other Opiates and Synthetics,7
2014,13-Dec,Meriden,12,Alcohol,29
2014,13-Dec,Meriden,12,Heroin,25
2014,14-Jan,Milford,1,Alcohol,15
2014,13-Dec,Meriden,12,Other Opiates and Synthetics,9
2014,14-Jan,Middletown,1,Alcohol,68
2014,14-Jan,Middletown,1,Cocaine,7
2014,14-Jan,Middletown,1,Heroin,36
2014,14-Jan,Middletown,1,"Marijuana, Hashish, THC",16
2014,14-Feb,Middletown,2,Alcohol,64
2014,14-Feb,Middletown,2,Cocaine,6
2014,14-Feb,Middletown,2,Heroin,27
2014,14-Mar,Middletown,3,Alcohol,73
2014,13-Jul,New Haven,7,Crack,30
2014,14-Mar,Middletown,3,Heroin,35
2014,14-Mar,Middletown,3,"Marijuana, Hashish, THC",12
2014,14-Apr,Middletown,4,Alcohol,81
2014,14-Apr,Middletown,4,Cocaine,8
2014,14-Apr,Middletown,4,Heroin,32
2014,14-Apr,Middletown,4,"Marijuana, Hashish, THC",9
2014,14-May,Middletown,5,Alcohol,78
2014,14-May,Middletown,5,Cocaine,6
2014,14-May,Middletown,5,Heroin,41
2014,14-May,Middletown,5,"Marijuana, Hashish, THC",8
2014,14-Jun,Middletown,6,Alcohol,72
2014,14-Jun,Middletown,6,Heroin,39
2014,14-Jun,Middletown,6,"Marijuana, Hashish, THC",11
2014,14-Jun,Middletown,6,Other Opiates and Synthetics,7
2014,13-Jul,Middletown,7,Alcohol,92
2014,13-Jul,Middletown,7,Cocaine,8
2014,13-Jul,Middletown,7,Heroin,25
2014,13-Jul,Middletown,7,"Marijuana, Hashish, THC",22
2014,13-Jul,Middletown,7,Other Opiates and Synthetics,7
2014,13-Aug,Middletown,8,Alcohol,75
2014,13-Aug,Middletown,8,Cocaine,8
2014,13-Aug,Middletown,8,Crack,7
2014,13-Aug,Middletown,8,Heroin,27
2014,13-Aug,Middletown,8,"Marijuana, Hashish, THC",14
2014,13-Sep,Middletown,9,Alcohol,57
2014,13-Sep,Middletown,9,Cocaine,9
2014,13-Sep,Middletown,9,Heroin,21
2014,13-Sep,Middletown,9,"Marijuana, Hashish, THC",17
2014,13-Oct,Middletown,10,Alcohol,69
2014,13-Oct,Middletown,10,Cocaine,8
2014,13-Oct,Middletown,10,Heroin,22
2014,13-Oct,Middletown,10,"Marijuana, Hashish, THC",13
2014,13-Nov,Middletown,11,Alcohol,44
2014,13-Nov,Middletown,11,Crack,7
2014,13-Nov,Middletown,11,Heroin,29
2014,13-Nov,Middletown,11,"Marijuana, Hashish, THC",10
2014,13-Dec,Middletown,12,Alcohol,65
2014,13-Dec,Middletown,12,Cocaine,9
2014,13-Dec,Middletown,12,Heroin,29
2014,13-Dec,Middletown,12,"Marijuana, Hashish, THC",7
2014,13-Dec,Middletown,12,Other Opiates and Synthetics,6
2014,14-Jan,Milford,1,Heroin,17
2014,14-Jan,Milford,1,Other Opiates and Synthetics,9
2014,14-Feb,Milford,2,Alcohol,7
2014,14-Feb,Milford,2,Heroin,16
2014,14-Feb,Milford,2,"Marijuana, Hashish, THC",6
2014,14-Mar,Milford,3,Alcohol,16
2014,14-Mar,Milford,3,Heroin,18
2014,14-Apr,Milford,4,Alcohol,19
2014,14-Apr,Milford,4,Heroin,19
2014,14-Apr,Milford,4,Other Opiates and Synthetics,6
2014,14-May,Milford,5,Alcohol,12
2014,14-May,Milford,5,Heroin,22
2014,14-Jun,Milford,6,Alcohol,20
2014,14-Jun,Milford,6,Heroin,11
